sogn_code;sogn_name_full;pop_2020;n_tested;test_inc_cum;n_cases;inc_cum;n_cases_7days;inc_7days;n_tested_7days;tested_inc_7days;n_vaccines_started;n_vaccines_done;n_vaccines_started_7days;n_vaccines_done_7days;pct_vaccines_started;pct_vaccines_done;pct_vaccines_started_7days;pct_vaccines_done_7days
7162;Fløng (Høje-Taastrup Municipality);4447;3609;81155,83539464808;266;5981,560602653474;4;89,94827973915000;65;1461,6595457611872;326;145;64;7;7,330784798740724;3,260625140544187;1,439172475826400;0,15740948954351247
7163;Herslev (Lejre Municipality);634;476;75078,86435331230;26;4100,946372239748;0;0,00000000000000;1;157,7287066246057;41;22;8;0;6,466876971608833;3,470031545741325;1,261829652996845;0,00000000000000000
7164;Gevninge (Lejre Municipality);1989;1446;72699,84917043740;88;4424,333836098543;3;150,82956259426848;18;904,9773755656109;149;54;25;2;7,491201608848668;2,714932126696833;1,256913021618904;0,10055304172951231
7165;Kornerup (Lejre Municipality);224;155;69196,42857142857;7;3125,000000000000;0;0,00000000000000;0;0,0000000000000;16;4;4;0;7,142857142857142;1,785714285714286;1,785714285714286;0,00000000000000000
7166;Svogerslev (Roskilde Municipality);4326;3202;74017,56819232547;177;4091,539528432732;3;69,34812760055479;39;901,5256588072122;351;128;73;5;8,113730929264911;2,958853444290337;1,687471104946833;0,11558021266759130
7167;Ågerup (Roskilde Municipality);2254;1616;71694,76486246673;89;3948,535936113576;0;0,00000000000000;35;1552,7950310559006;225;89;34;9;9,982253771073648;3,948535936113576;1,508429458740018;0,39929015084294583
7168;Kirkerup (Roskilde Municipality);744;522;70161,29032258065;19;2553,763440860215;0;0,00000000000000;8;1075,2688172043011;46;16;5;2;6,182795698924731;2,150537634408602;0,672043010752688;0,26881720430107531
7169;Jyllinge (Roskilde Municipality);10226;7645;74760,41462937610;352;3442,206141208684;9;88,01095247408567;75;733,4246039507138;765;293;174;14;7,480930960297282;2,865245452767455;1,701545081165656;0,13690592607079993
7170;Gundsømagle (Roskilde Municipality);3063;2274;74240,94025465231;97;3166,829905321581;2;65,29546196539340;30;979,4319294809012;216;71;60;3;7,051909892262488;2,317988899771466;1,958863858961802;0,09794319294809010
7171;Osted (Lejre Municipality);2627;1887;71830,98591549296;107;4073,087171678721;4;152,26494099733537;22;837,4571754853445;192;59;29;1;7,308717167872097;2,245907879710697;1,103920822230681;0,03806623524933384
7172;Allerslev (Lejre Municipality);1401;1180;84225,55317630264;60;4282,655246252676;0;0,00000000000000;9;642,3982869379015;170;102;20;3;12,134189864382584;7,280513918629550;1,427551748750892;0,21413276231263384
7173;Kirke Hvalsø (Lejre Municipality);4762;3519;73897,52204955900;147;3086,938261234775;0;0,00000000000000;43;902,9819403611929;419;155;63;5;8,798824023519531;3,254934901301973;1,322973540529190;0,10499790004199916
7174;Særløse (Lejre Municipality);582;422;72508,59106529210;21;3608,247422680412;2;343,64261168384877;4;687,2852233676975;40;18;6;1;6,872852233676976;3,092783505154639;1,030927835051546;0,17182130584192440
7175;Kirke Saaby (Lejre Municipality);2849;2015;70726,57072657073;110;3861,003861003861;4;140,40014040014040;33;1158,3011583011582;196;86;34;4;6,879606879606880;3,018603018603019;1,193401193401193;0,14040014040014040
7176;Kisserup (Lejre Municipality);237;189;79746,83544303798;9;3797,468354430380;0;0,00000000000000;3;1265,8227848101264;14;5;4;0;5,907172995780591;2,109704641350211;1,687763713080169;0,00000000000000000
7177;Rye (Lejre Municipality);2614;1844;70543,22876817138;97;3710,788064269319;2;76,51109410864575;35;1338,9441469013007;233;67;69;3;8,913542463657230;2,563121652639633;2,639632746748279;0,11476664116296864
7178;Kirke Sonnerup (Lejre Municipality);1459;1015;69568,19739547635;78;5346,127484578478;0;0,00000000000000;12;822,4811514736120;115;37;23;1;7,882111034955449;2,535983550376971;1,576422206991090;0,06854009595613435
7179;Kirke Hyllinge (Lejre Municipality);3077;2221;72180,69548261294;111;3607,409814754631;0;0,00000000000000;34;1104,9723756906076;298;110;59;12;9,684757881052972;3,574910627234319;1,917452063698408;0,38999025024374390
7180;Lyndby (Lejre Municipality);1148;784;68292,68292682928;38;3310,104529616724;0;0,00000000000000;11;958,1881533101044;93;26;24;1;8,101045296167248;2,264808362369338;2,090592334494774;0,08710801393728224
7181;Sæby (Lejre Municipality);1087;709;65225,39098436062;28;2575,896964121435;0;0,00000000000000;8;735,9705611775529;99;21;27;4;9,107635694572217;1,931922723091076;2,483900643974241;0,36798528058877644
7182;Gershøj (Lejre Municipality);502;341;67928,28685258963;18;3585,657370517928;1;199,20318725099602;9;1792,8286852589642;30;11;6;2;5,976095617529880;2,191235059760956;1,195219123505976;0,39840637450199201
7183;Frydendal (Holbæk Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
7184;Sengeløse (Høje-Taastrup Municipality);2582;2015;78040,27885360186;142;5499,612703330751;1;38,72966692486445;20;774,5933384972890;251;129;61;29;9,721146398140975;4,996127033307514;2,362509682416731;1,12316034082106886
7185;Ledøje (Egedal Municipality);947;769;81203,80147835269;46;4857,444561774024;0;0,00000000000000;10;1055,9662090813094;112;70;21;0;11,826821541710665;7,391763463569166;2,217529039070750;0,00000000000000000
7186;Smørum (Egedal Municipality);10674;8889;83277,12197863968;578;5415,027168821435;12;112,42270938729624;101;946,2244706764101;661;273;223;6;6,192617575416901;2,557616638560989;2,089188682780589;0,05621135469364812
7187;Ballerup (Ballerup Municipality);14552;11847;81411,48982957669;851;5847,993402968664;7;48,10335349092908;132;907,0918086860913;1234;484;361;17;8,479934029686641;3,326003298515668;2,480758658603628;0,11682242990654204
7188;Måløv (Ballerup Municipality);8852;7210;81450,51965657478;382;4315,408947130592;2;22,59376412110258;66;745,5942159963849;628;241;197;16;7,094441934026209;2,722548576592860;2,225485765928604;0,18075011296882063
7189;Skovlunde (Ballerup Municipality);13283;10970;82586,76503801852;762;5736,655875931642;4;30,11367913874878;103;775,4272378227810;1136;396;347;13;8,552284875404654;2,981254234736129;2,612361665286457;0,09786945720093353
7190;Tårnby (Tårnby Municipality);10703;8463;79071,28842380641;639;5970,288704101654;16;149,49079697281135;68;635,3358871344483;930;440;293;48;8,689152574044661;4,110996916752312;2,737550219564608;0,44847239091843411
7191;Kastrup (Tårnby Municipality);10037;7671;76427,21928863207;558;5559,430108598187;3;29,88940918601176;76;757,1983660456312;908;299;320;21;9,046527846966224;2,978977782205838;3,188203646507921;0,20922586430208229
7192;Store Magleby (Dragør Municipality);10039;7885;78543,67964936748;462;4602,051997210878;3;29,88345452734336;41;408,4072118736926;726;250;181;4;7,231795995617094;2,490287877278613;1,802968423149716;0,03984460603645781
7193;Dragør (Dragør Municipality);4417;3338;75571,65496943626;204;4618,519357029658;2;45,27960153950645;34;769,7532261716096;476;187;89;3;10,776545166402537;4,233642743943853;2,014942268508037;0,06791940230925968
7194;Greve (Greve Municipality);10868;8362;76941,47957305852;537;4941,111520058888;18;165,62384983437613;112;1030,5483989694517;807;331;180;42;7,425469267574530;3,045638571954361;1,656238498343761;0,38645564961354434
7195;Kildebrønde (Greve Municipality);18425;13749;74621,43826322931;1172;6360,922659430123;30;162,82225237449117;171;928,0868385345998;1296;476;296;59;7,033921302578020;2,583446404341927;1,606512890094979;0,32021709633649931
7196;Reerslev (Høje-Taastrup Municipality);1827;1496;81882,86808976464;73;3995,621237000547;2;109,46907498631637;14;766,2835249042146;171;89;39;8;9,359605911330050;4,871373836891078;2,134646962233169;0,43787629994526550
7197;Vindinge (Roskilde Municipality);2884;2387;82766,99029126213;117;4056,865464632455;0;0,00000000000000;31;1074,8959778085991;197;82;33;4;6,830790568654646;2,843273231622746;1,144244105409154;0,13869625520110956
7198;Snoldelev (Roskilde Municipality);1345;986;73308,55018587361;62;4609,665427509293;2;148,69888475836430;16;1189,5910780669144;93;25;24;1;6,914498141263940;1,858736059479554;1,784386617100372;0,07434944237918216
7199;Tune (Greve Municipality);5598;4188;74812,43301178992;226;4037,156127188282;5;89,31761343336906;50;893,1761343336906;424;175;104;34;7,574133619149697;3,126116470167918;1,857806359414076;0,60735977134690966
7200;Karlslunde (Greve Municipality);2840;2113;74401,40845070421;146;5140,845070422535;2;70,42253521126761;17;598,5915492957746;249;132;45;24;8,767605633802816;4,647887323943662;1,584507042253521;0,84507042253521114
7201;Karlstrup (Solrød Municipality);2922;2432;83230,66392881589;155;5304,585900068446;2;68,44626967830253;26;889,8015058179329;210;86;50;3;7,186858316221765;2,943189596167009;1,711156741957563;0,10266940451745381
7202;Havdrup (Solrød Municipality);4540;3571;78656,38766519823;243;5352,422907488986;6;132,15859030837004;33;726,8722466960353;332;122;59;10;7,312775330396476;2,687224669603524;1,299559471365639;0,22026431718061676
7203;Solrød (Solrød Municipality);9033;7359;81467,95084689472;499;5524,189084468062;4;44,28207682940330;57;631,0195948189970;570;200;140;12;6,310195948189970;2,214103841470165;1,549872689029115;0,13284623048820990
7204;Jersie (Solrød Municipality);6409;5148;80324,54361054767;328;5117,803089405523;3;46,80917459822125;44;686,5345607739117;553;279;93;21;8,628491184272118;4,353253237634577;1,451084412544859;0,32766422218754876
7205;Kirke Skensved (Solrød Municipality);339;271;79941,00294985250;20;5899,705014749263;0;0,00000000000000;5;1474,9262536873157;20;4;3;0;5,899705014749262;1,179941002949852;0,884955752212389;0,00000000000000000
7206;Køge (Køge Municipality);9954;7654;76893,71107092626;508;5103,475989551938;8;80,36970062286518;107;1074,9447458308218;983;437;146;27;9,875426964034558;4,390194896524011;1,466747036367290;0,27124773960216997
7207;Ølsemagle (Køge Municipality);4788;3549;74122,80701754386;288;6015,037593984962;3;62,65664160401002;26;543,0242272347535;282;129;39;6;5,889724310776942;2,694235588972431;0,814536340852130;0,12531328320802004
7208;Rorup (Lejre Municipality);1637;1245;76053,75687232743;56;3420,891875381796;0;0,00000000000000;9;549,7861942577886;98;41;17;2;5,986560781918143;2,504581551618815;1,038485033598045;0,12217470983506415
7209;Glim (Lejre Municipality);1129;824;72984,94242692649;48;4251,550044286980;0;0,00000000000000;7;620,0177147918512;67;24;17;1;5,934455270150576;2,125775022143490;1,505757307351639;0,08857395925597875
7210;Gadstrup (Roskilde Municipality);2190;1691;77214,61187214612;82;3744,292237442922;3;136,98630136986301;20;913,2420091324201;158;54;27;4;7,214611872146119;2,465753424657534;1,232876712328767;0,18264840182648401
7211;Syv (Roskilde Municipality);4124;3157;76551,89136760426;170;4122,211445198836;11;266,73132880698353;110;2667,3132880698349;369;163;55;23;8,947623666343356;3,952473326867119;1,333656644034918;0,55771096023278366
7212;Ørsted (Roskilde Municipality);398;289;72613,06532663316;9;2261,306532663317;2;502,51256281407035;9;2261,3065326633168;28;6;2;1;7,035175879396985;1,507537688442211;0,502512562814070;0,25125628140703515
7213;Dåstrup (Roskilde Municipality);1628;1243;76351,35135135135;57;3501,228501228501;5;307,12530712530713;41;2518,4275184275184;93;27;25;1;5,712530712530713;1,658476658476658;1,535626535626536;0,06142506142506143
7214;Borup (Køge Municipality, Ringsted Municipality);3832;2683;70015,65762004175;134;3496,868475991649;12;313,15240083507308;64;1670,1461377870562;318;110;50;12;8,298538622129437;2,870563674321503;1,304801670146138;0,31315240083507306
7215;Kimmerslev (Køge Municipality);342;228;66666,66666666666;12;3508,771929824561;0;0,00000000000000;1;292,3976608187135;20;6;6;0;5,847953216374268;1,754385964912281;1,754385964912281;0,00000000000000000
7216;Ejby (Køge Municipality);3775;2701;71549,66887417219;129;3417,218543046357;4;105,96026490066225;37;980,1324503311259;255;95;45;16;6,754966887417218;2,516556291390728;1,192052980132450;0,42384105960264901
7217;Nørre Dalby (Køge Municipality);2114;1574;74456,00756859036;68;3216,650898770104;2;94,60737937559129;25;1182,5922421948912;155;68;32;4;7,332071901608325;3,216650898770104;1,513718070009461;0,18921475875118260
7218;Højelse (Køge Municipality);7929;5723;72178,08046411905;394;4969,100769327784;2;25,22386177323748;57;718,8800605372683;615;272;89;14;7,756337495270525;3,430445201160297;1,122461848909068;0,17656703241266239
7219;Ubby (Kalundborg Municipality);1995;1279;64110,27568922306;39;1954,887218045113;0;0,00000000000000;14;701,7543859649123;183;73;19;12;9,172932330827068;3,659147869674185;0,952380952380952;0,60150375939849632
7220;Svallerup (Kalundborg Municipality);1186;719;60623,94603709949;31;2613,827993254637;0;0,00000000000000;11;927,4873524451940;99;21;28;1;8,347386172006747;1,770657672849916;2,360876897133221;0,08431703204047217
7221;Store Fuglede (Kalundborg Municipality);465;284;61075,26881720430;7;1505,376344086022;0;0,00000000000000;3;645,1612903225806;27;5;8;0;5,806451612903226;1,075268817204301;1,720430107526882;0,00000000000000000
7222;Lille Fuglede (Kalundborg Municipality);717;463;64574,61645746164;21;2928,870292887029;0;0,00000000000000;3;418,4100418410042;58;13;16;2;8,089260808926081;1,813110181311018;2,231520223152022;0,27894002789400280
7223;Sæby (Kalundborg Municipality);544;354;65073,52941176471;16;2941,176470588235;1;183,82352941176470;2;367,6470588235294;42;7;10;0;7,720588235294118;1,286764705882353;1,838235294117647;0,00000000000000000
7224;Hallenslev (Kalundborg Municipality);248;151;60887,09677419355;8;3225,806451612903;0;0,00000000000000;2;806,4516129032257;10;2;2;0;4,032258064516129;0,806451612903226;0,806451612903226;0,00000000000000000
7225;Buerup (Kalundborg Municipality);507;300;59171,59763313609;9;1775,147928994083;0;0,00000000000000;5;986,1932938856016;27;5;6;0;5,325443786982249;0,986193293885602;1,183431952662722;0,00000000000000000
7226;Reerslev (Kalundborg Municipality);490;307;62653,06122448979;11;2244,897959183673;0;0,00000000000000;5;1020,4081632653060;30;9;6;1;6,122448979591836;1,836734693877551;1,224489795918367;0,20408163265306123
7227;Ruds Vedby (Sorø Municipality);2109;1313;62256,99383594120;33;1564,722617354196;1;47,41583688952110;22;1043,1484115694643;152;35;39;2;7,207207207207207;1,659554291133239;1,849217638691323;0,09483167377904220
7228;Tersløse (Sorø Municipality);4675;3165;67700,53475935828;126;2695,187165775401;3;64,17112299465241;50;1069,5187165775401;518;175;135;7;11,080213903743315;3,743315508021390;2,887700534759358;0,14973262032085560
7229;Skellebjerg (Sorø Municipality);452;287;63495,57522123894;7;1548,672566371681;0;0,00000000000000;12;2654,8672566371679;26;6;6;0;5,752212389380531;1,327433628318584;1,327433628318584;0,00000000000000000
7230;Niløse (Sorø Municipality);680;459;67500,00000000000;13;1911,764705882353;2;294,11764705882354;9;1323,5294117647059;45;12;11;0;6,617647058823530;1,764705882352941;1,617647058823530;0,00000000000000000
7231;Ørslev (Kalundborg Municipality);311;219;70418,00643086816;17;5466,237942122187;0;0,00000000000000;2;643,0868167202573;24;7;6;2;7,717041800643088;2,250803858520900;1,929260450160772;0,64308681672025725
7232;Solbjerg (Kalundborg Municipality);284;170;59859,15492957746;8;2816,901408450704;0;0,00000000000000;1;352,1126760563380;22;4;2;0;7,746478873239436;1,408450704225352;0,704225352112676;0,00000000000000000
7233;Havrebjerg (Slagelse Municipality);582;428;73539,51890034365;23;3951,890034364261;0;0,00000000000000;4;687,2852233676975;44;12;16;1;7,560137457044673;2,061855670103093;2,749140893470790;0,17182130584192440
7234;Gierslev (Kalundborg Municipality);828;562;67874,39613526571;46;5555,555555555556;1;120,77294685990337;5;603,8647342995170;68;16;12;0;8,212560386473431;1,932367149758454;1,449275362318841;0,00000000000000000
7235;Finderup (Kalundborg Municipality, Sorø Municipality);4941;3298;66747,62193887877;155;3137,016798218984;2;40,47763610605141;51;1032,1797207043110;482;150;72;19;9,755110301558389;3,035822707953856;1,457194899817851;0,38453754300748832
7236;Gørlev (Kalundborg Municipality);2837;1887;66513,92315826578;87;3066,619668664081;0;0,00000000000000;17;599,2245329573493;326;109;44;11;11,491011632005639;3,842086711314769;1,550934085301375;0,38773352132534367
7237;Bakkendrup (Kalundborg Municipality);193;141;73056,99481865285;2;1036,269430051814;0;0,00000000000000;1;518,1347150259068;7;0;2;0;3,626943005181347;0,000000000000000;1,036269430051814;0,00000000000000000
7238;Kirke Helsinge (Kalundborg Municipality);1233;758;61476,07461476074;44;3568,532035685321;1;81,10300081103001;8;648,8240064882401;106;25;21;3;8,596918085969181;2,027575020275750;1,703163017031630;0,24330900243309003
7239;Drøsselbjerg (Kalundborg Municipality);535;361;67476,63551401869;12;2242,990654205607;0;0,00000000000000;3;560,7476635514018;36;11;7;1;6,728971962616822;2,056074766355140;1,308411214953271;0,18691588785046731
7240;Tranebjerg (Samsø Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
7241;Besser (Samsø Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
