"Dato";"Aldersgruppe";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-01-03;65-79;Hovedstaden;291;0;0;238700;1801;0;0;0.75;0.00;0.00
2021-01-03;65-79;Midtjylland;442;0;0;198622;1419;0;0;0.71;0.00;0.00
2021-01-03;65-79;Nordjylland;1;0;0;98056;573;0;0;0.58;0.00;0.00
2021-01-03;65-79;Sjælland;6;0;0;148567;914;0;0;0.62;0.00;0.00
2021-01-03;65-79;Syddanmark;126;0;0;200922;1199;0;0;0.60;0.00;0.00
2021-01-03;80+;Hovedstaden;452;0;0;70593;2013;0;0;2.85;0.00;0.00
2021-01-03;80+;Midtjylland;690;0;0;56037;2061;0;0;3.68;0.00;0.00
2021-01-03;80+;Sjælland;3;0;0;40197;1126;0;0;2.80;0.00;0.00
2021-01-03;80+;Syddanmark;176;0;0;60125;1662;0;0;2.76;0.00;0.00
2021-01-04;16-19;Hovedstaden;1;0;0;83115;42;0;0;0.05;0.00;0.00
2021-01-04;16-19;Nordjylland;2;0;0;28095;36;0;0;0.13;0.00;0.00
2021-01-04;16-19;Sjælland;1;0;0;41222;17;0;0;0.04;0.00;0.00
2021-01-04;16-19;Syddanmark;8;0;0;60600;40;0;0;0.07;0.00;0.00
2021-01-04;20-39;Hovedstaden;84;0;0;554475;3950;0;0;0.71;0.00;0.00
2021-01-04;20-39;Midtjylland;28;0;0;349156;1812;0;0;0.52;0.00;0.00
2021-01-04;20-39;Nordjylland;217;0;0;144405;1420;0;0;0.98;0.00;0.00
2021-01-04;20-39;Sjælland;2;0;0;171254;1354;0;0;0.79;0.00;0.00
2021-01-04;20-39;Syddanmark;282;0;0;281186;1904;0;0;0.68;0.00;0.00
2021-01-04;40-64;Hovedstaden;170;0;0;587867;7523;0;0;1.28;0.00;0.00
2021-01-04;40-64;Midtjylland;35;0;0;425548;4480;0;0;1.05;0.00;0.00
2021-01-04;40-64;Nordjylland;485;0;0;190610;3208;1;0;1.68;0.00;0.00
2021-01-04;40-64;Sjælland;19;0;0;295436;3737;0;0;1.26;0.00;0.00
2021-01-04;40-64;Syddanmark;549;0;0;408403;5093;0;0;1.25;0.00;0.00
2021-01-04;65-79;Hovedstaden;39;0;0;238700;1840;0;0;0.77;0.00;0.00
2021-01-04;65-79;Midtjylland;4;0;0;198622;1423;0;0;0.72;0.00;0.00
2021-01-04;65-79;Nordjylland;95;0;0;98056;668;0;0;0.68;0.00;0.00
2021-01-04;65-79;Sjælland;2;0;0;148567;916;0;0;0.62;0.00;0.00
2021-01-04;65-79;Syddanmark;61;0;0;200922;1260;0;0;0.63;0.00;0.00
2021-01-04;80+;Hovedstaden;55;0;0;70593;2068;0;0;2.93;0.00;0.00
2021-01-04;80+;Midtjylland;1;0;0;56037;2062;0;0;3.68;0.00;0.00
2021-01-04;80+;Nordjylland;141;0;0;28642;1064;0;0;3.71;0.00;0.00
2021-01-04;80+;Sjælland;1;0;0;40197;1127;0;0;2.80;0.00;0.00
2021-01-04;80+;Syddanmark;29;0;0;60125;1691;0;0;2.81;0.00;0.00
2021-01-05;16-19;Hovedstaden;40;0;0;83115;82;0;0;0.10;0.00;0.00
2021-01-05;16-19;Midtjylland;16;0;0;67081;59;0;0;0.09;0.00;0.00
2021-01-05;16-19;Nordjylland;21;0;0;28095;57;0;0;0.20;0.00;0.00
2021-01-05;16-19;Sjælland;4;0;0;41222;21;0;0;0.05;0.00;0.00
2021-01-05;16-19;Syddanmark;13;0;0;60600;53;0;0;0.09;0.00;0.00
2021-01-05;20-39;Hovedstaden;1325;0;0;554475;5275;0;0;0.95;0.00;0.00
2021-01-05;20-39;Midtjylland;417;0;0;349156;2229;0;0;0.64;0.00;0.00
2021-01-05;20-39;Nordjylland;274;0;0;144405;1694;0;0;1.17;0.00;0.00
2021-01-05;20-39;Sjælland;82;0;0;171254;1436;0;0;0.84;0.00;0.00
2021-01-05;20-39;Syddanmark;324;0;0;281186;2228;0;0;0.79;0.00;0.00
2021-01-05;40-64;Hovedstaden;3049;0;0;587867;10572;0;0;1.80;0.00;0.00
2021-01-05;40-64;Midtjylland;1279;0;0;425548;5759;0;0;1.35;0.00;0.00
2021-01-05;40-64;Nordjylland;932;0;0;190610;4140;1;0;2.17;0.00;0.00
2021-01-05;40-64;Sjælland;236;0;0;295436;3973;0;0;1.34;0.00;0.00
2021-01-05;40-64;Syddanmark;577;0;0;408403;5670;0;0;1.39;0.00;0.00
2021-01-05;65-79;Hovedstaden;684;0;0;238700;2524;0;0;1.06;0.00;0.00
2021-01-05;65-79;Midtjylland;320;0;0;198622;1743;0;0;0.88;0.00;0.00
2021-01-05;65-79;Nordjylland;235;0;0;98056;903;0;0;0.92;0.00;0.00
2021-01-05;65-79;Sjælland;95;0;0;148567;1011;0;0;0.68;0.00;0.00
2021-01-05;65-79;Syddanmark;83;0;0;200922;1343;0;0;0.67;0.00;0.00
2021-01-05;80+;Hovedstaden;921;0;0;70593;2989;0;0;4.23;0.00;0.00
2021-01-05;80+;Midtjylland;490;0;0;56037;2552;0;0;4.55;0.00;0.00
2021-01-05;80+;Nordjylland;446;0;0;28642;1510;0;0;5.27;0.00;0.00
2021-01-05;80+;Sjælland;101;0;0;40197;1228;0;0;3.05;0.00;0.00
2021-01-05;80+;Syddanmark;104;0;0;60125;1795;0;0;2.99;0.00;0.00
2021-01-06;16-19;Hovedstaden;30;0;0;83115;112;0;0;0.13;0.00;0.00
2021-01-06;16-19;Midtjylland;14;0;0;67081;73;0;0;0.11;0.00;0.00
2021-01-06;16-19;Nordjylland;11;0;0;28095;68;0;0;0.24;0.00;0.00
2021-01-06;16-19;Sjælland;2;0;0;41222;23;0;0;0.06;0.00;0.00
2021-01-06;16-19;Syddanmark;25;0;0;60600;78;0;0;0.13;0.00;0.00
2021-01-06;20-39;Hovedstaden;1225;0;0;554475;6500;0;0;1.17;0.00;0.00
2021-01-06;20-39;Midtjylland;669;0;0;349156;2898;0;0;0.83;0.00;0.00
2021-01-06;20-39;Nordjylland;321;0;0;144405;2015;0;0;1.40;0.00;0.00
2021-01-06;20-39;Sjælland;269;0;0;171254;1705;0;0;1.00;0.00;0.00
2021-01-06;20-39;Syddanmark;566;0;0;281186;2794;0;0;0.99;0.00;0.00
2021-01-06;40-64;Hovedstaden;3058;0;0;587867;13630;0;0;2.32;0.00;0.00
2021-01-06;40-64;Midtjylland;1659;0;0;425548;7418;0;0;1.74;0.00;0.00
2021-01-06;40-64;Nordjylland;1206;0;0;190610;5346;1;0;2.80;0.00;0.00
2021-01-06;40-64;Sjælland;901;0;0;295436;4874;0;0;1.65;0.00;0.00
2021-01-06;40-64;Syddanmark;1623;0;0;408403;7293;0;0;1.79;0.00;0.00
2021-01-06;65-79;Hovedstaden;854;0;0;238700;3378;0;0;1.42;0.00;0.00
2021-01-06;65-79;Midtjylland;589;0;0;198622;2332;0;0;1.17;0.00;0.00
2021-01-06;65-79;Nordjylland;345;0;0;98056;1248;0;0;1.27;0.00;0.00
2021-01-06;65-79;Sjælland;203;0;0;148567;1214;0;0;0.82;0.00;0.00
2021-01-06;65-79;Syddanmark;422;0;0;200922;1765;0;0;0.88;0.00;0.00
2021-01-06;80+;Hovedstaden;980;0;0;70593;3969;0;0;5.62;0.00;0.00
2021-01-06;80+;Midtjylland;881;0;0;56037;3433;0;0;6.13;0.00;0.00
2021-01-06;80+;Nordjylland;553;0;0;28642;2063;0;0;7.20;0.00;0.00
2021-01-06;80+;Sjælland;388;0;0;40197;1616;0;0;4.02;0.00;0.00
