"3. stik dato";"kommunenavn";"Antal 3. stik"
2022-01-29;Tønder;32
2022-01-29;Esbjerg;67
2022-01-29;Fanø;1
2022-01-29;Varde;31
2022-01-29;Vejen;23
2022-01-29;Aabenraa;46
2022-01-29;Fredericia;39
2022-01-29;Horsens;113
2022-01-29;Kolding;82
2022-01-29;Vejle;114
2022-01-29;Herning;87
2022-01-29;Holstebro;5
2022-01-29;Lemvig;1
2022-01-29;Struer;1
2022-01-29;Syddjurs;8
2022-01-29;Norddjurs;2
2022-01-29;Favrskov;15
2022-01-29;Odder;4
2022-01-29;Randers;6
2022-01-29;Silkeborg;73
2022-01-29;Skanderborg;38
2022-01-29;Århus;432
2022-01-29;Ikast-Brande;42
2022-01-29;Ringkøbing-Skjern;17
2022-01-29;Hedensted;46
2022-01-29;Morsø;9
2022-01-29;Skive;4
2022-01-29;Thisted;2
2022-01-29;Viborg;13
2022-01-29;Brønderslev;215
2022-01-29;Frederikshavn;8
2022-01-29;Vesthimmerland;6
2022-01-29;Rebild;12
2022-01-29;Mariagerfjord;13
2022-01-29;Jammerbugt;45
2022-01-29;Aalborg;323
2022-01-29;Hjørring;20
2022-01-30;København;649
2022-01-30;Frederiksberg;121
2022-01-30;Ballerup;41
2022-01-30;Brøndby;11
2022-01-30;Dragør;8
2022-01-30;Gentofte;39
2022-01-30;Gladsaxe;45
2022-01-30;Glostrup;13
2022-01-30;Herlev;11
2022-01-30;Albertslund;11
2022-01-30;Hvidovre;27
2022-01-30;Høje Tåstrup;31
2022-01-30;Lyngby-Taarbæk;32
2022-01-30;Rødovre;35
2022-01-30;Ishøj;13
2022-01-30;Tårnby;33
2022-01-30;Vallensbæk;9
2022-01-30;Furesø;39
2022-01-30;Allerød;17
2022-01-30;Fredensborg;25
2022-01-30;Helsingør;4
2022-01-30;Hillerød;42
2022-01-30;Hørsholm;13
2022-01-30;Rudersdal;33
2022-01-30;Egedal;20
2022-01-30;Frederikssund;15
2022-01-30;Greve;37
2022-01-30;Køge;37
2022-01-30;Halsnæs;13
2022-01-30;Roskilde;65
2022-01-30;Solrød;12
2022-01-30;Gribskov;16
2022-01-30;Odsherred;10
2022-01-30;Holbæk;41
2022-01-30;Faxe;19
2022-01-30;Kalundborg;12
2022-01-30;Ringsted;1
2022-01-30;Slagelse;52
2022-01-30;Stevns;56
2022-01-30;Sorø;2
2022-01-30;Lejre;15
2022-01-30;Lolland;30
2022-01-30;Næstved;60
2022-01-30;Guldborgsund;41
2022-01-30;Vordingborg;31
2022-01-30;Middelfart;2
2022-01-30;Assens;22
2022-01-30;Faaborg-Midtfyn;24
2022-01-30;Kerteminde;10
2022-01-30;Nyborg;5
2022-01-30;Odense;136
2022-01-30;Svendborg;34
2022-01-30;Nordfyn;9
2022-01-30;Langeland;2
2022-01-30;Ærø;1
2022-01-30;Haderslev;34
2022-01-30;Billund;10
2022-01-30;Sønderborg;28
2022-01-30;Tønder;32
2022-01-30;Esbjerg;49
2022-01-30;Varde;13
2022-01-30;Vejen;19
2022-01-30;Aabenraa;23
2022-01-30;Fredericia;30
2022-01-30;Horsens;1
2022-01-30;Kolding;64
2022-01-30;Vejle;87
2022-01-30;Herning;19
2022-01-30;Holstebro;1
2022-01-30;Lemvig;1
2022-01-30;Struer;1
2022-01-30;Syddjurs;6
2022-01-30;Norddjurs;3
2022-01-30;Favrskov;8
2022-01-30;Odder;3
2022-01-30;Randers;2
2022-01-30;Silkeborg;2
2022-01-30;Skanderborg;11
2022-01-30;Århus;257
2022-01-30;Ikast-Brande;6
2022-01-30;Ringkøbing-Skjern;5
2022-01-30;Hedensted;10
2022-01-30;Morsø;7
2022-01-30;Thisted;208
2022-01-30;Viborg;13
2022-01-30;Brønderslev;10
2022-01-30;Frederikshavn;8
2022-01-30;Vesthimmerland;4
2022-01-30;Læsø;1
2022-01-30;Rebild;12
2022-01-30;Jammerbugt;21
2022-01-30;Aalborg;297
2022-01-30;Hjørring;79
2022-01-31;København;1303
2022-01-31;Frederiksberg;179
2022-01-31;Ballerup;55
2022-01-31;Brøndby;22
2022-01-31;Dragør;10
2022-01-31;Gentofte;78
2022-01-31;Gladsaxe;74
2022-01-31;Glostrup;49
2022-01-31;Herlev;32
2022-01-31;Albertslund;30
2022-01-31;Hvidovre;90
2022-01-31;Høje Tåstrup;52
2022-01-31;Lyngby-Taarbæk;66
2022-01-31;Rødovre;40
2022-01-31;Ishøj;15
2022-01-31;Tårnby;42
2022-01-31;Vallensbæk;14
2022-01-31;Furesø;30
2022-01-31;Allerød;25
2022-01-31;Fredensborg;41
2022-01-31;Helsingør;72
2022-01-31;Hillerød;51
2022-01-31;Hørsholm;16
2022-01-31;Rudersdal;48
2022-01-31;Egedal;37
2022-01-31;Frederikssund;27
2022-01-31;Greve;58
2022-01-31;Køge;77
2022-01-31;Halsnæs;26
2022-01-31;Roskilde;98
2022-01-31;Solrød;17
2022-01-31;Gribskov;28
2022-01-31;Odsherred;29
2022-01-31;Holbæk;88
2022-01-31;Faxe;14
2022-01-31;Kalundborg;62
2022-01-31;Ringsted;3
2022-01-31;Slagelse;68
2022-01-31;Stevns;6
2022-01-31;Sorø;10
2022-01-31;Lejre;32
2022-01-31;Lolland;13
2022-01-31;Næstved;75
2022-01-31;Guldborgsund;54
2022-01-31;Vordingborg;32
2022-01-31;Bornholm;46
2022-01-31;Middelfart;22
2022-01-31;Assens;57
2022-01-31;Faaborg-Midtfyn;51
2022-01-31;Kerteminde;20
2022-01-31;Nyborg;15
2022-01-31;Odense;536
2022-01-31;Svendborg;87
2022-01-31;Nordfyn;127
2022-01-31;Langeland;2
2022-01-31;Ærø;1
2022-01-31;Haderslev;54
2022-01-31;Billund;17
2022-01-31;Sønderborg;73
2022-01-31;Tønder;53
2022-01-31;Esbjerg;127
2022-01-31;Fanø;2
2022-01-31;Varde;53
2022-01-31;Vejen;73
2022-01-31;Aabenraa;52
2022-01-31;Fredericia;39
2022-01-31;Horsens;95
2022-01-31;Kolding;122
2022-01-31;Vejle;143
2022-01-31;Herning;105
2022-01-31;Holstebro;96
2022-01-31;Lemvig;40
2022-01-31;Struer;48
2022-01-31;Syddjurs;45
2022-01-31;Norddjurs;53
2022-01-31;Favrskov;64
2022-01-31;Odder;33
2022-01-31;Randers;201
2022-01-31;Silkeborg;119
2022-01-31;Samsø;2
2022-01-31;Skanderborg;67
2022-01-31;Århus;577
2022-01-31;Ikast-Brande;34
2022-01-31;Ringkøbing-Skjern;16
2022-01-31;Hedensted;38
2022-01-31;Morsø;86
2022-01-31;Skive;55
2022-01-31;Thisted;17
2022-01-31;Viborg;130
2022-01-31;Brønderslev;20
2022-01-31;Frederikshavn;34
2022-01-31;Vesthimmerland;12
2022-01-31;Rebild;25
2022-01-31;Mariagerfjord;31
2022-01-31;Jammerbugt;12
2022-01-31;Aalborg;288
2022-01-31;Hjørring;89
2022-02-01;København;850
2022-02-01;Frederiksberg;133
2022-02-01;Ballerup;35
2022-02-01;Brøndby;23
2022-02-01;Dragør;15
2022-02-01;Gentofte;49
2022-02-01;Gladsaxe;77
2022-02-01;Glostrup;11
2022-02-01;Herlev;30
2022-02-01;Albertslund;23
2022-02-01;Hvidovre;22
2022-02-01;Høje Tåstrup;39
2022-02-01;Lyngby-Taarbæk;50
2022-02-01;Rødovre;36
2022-02-01;Ishøj;30
2022-02-01;Tårnby;31
2022-02-01;Vallensbæk;7
2022-02-01;Furesø;18
2022-02-01;Allerød;24
2022-02-01;Fredensborg;46
2022-02-01;Helsingør;64
2022-02-01;Hillerød;58
2022-02-01;Hørsholm;15
2022-02-01;Rudersdal;50
2022-02-01;Egedal;31
2022-02-01;Frederikssund;31
2022-02-01;Greve;49
2022-02-01;Køge;49
2022-02-01;Halsnæs;15
2022-02-01;Roskilde;64
2022-02-01;Solrød;17
2022-02-01;Gribskov;25
2022-02-01;Odsherred;12
2022-02-01;Holbæk;40
2022-02-01;Faxe;25
2022-02-01;Kalundborg;33
2022-02-01;Ringsted;12
2022-02-01;Slagelse;65
2022-02-01;Stevns;19
2022-02-01;Sorø;5
2022-02-01;Lejre;13
2022-02-01;Lolland;28
2022-02-01;Næstved;61
2022-02-01;Guldborgsund;29
2022-02-01;Vordingborg;16
2022-02-01;Bornholm;35
2022-02-01;Middelfart;32
2022-02-01;Assens;31
2022-02-01;Faaborg-Midtfyn;42
2022-02-01;Kerteminde;69
2022-02-01;Nyborg;27
2022-02-01;Odense;197
2022-02-01;Svendborg;55
2022-02-01;Nordfyn;13
2022-02-01;Langeland;3
2022-02-01;Ærø;1
2022-02-01;Haderslev;44
2022-02-01;Billund;18
2022-02-01;Sønderborg;59
2022-02-01;Tønder;49
2022-02-01;Esbjerg;140
2022-02-01;Fanø;5
2022-02-01;Varde;27
2022-02-01;Vejen;36
2022-02-01;Aabenraa;35
2022-02-01;Fredericia;47
2022-02-01;Horsens;109
2022-02-01;Kolding;86
2022-02-01;Vejle;90
2022-02-01;Herning;57
2022-02-01;Holstebro;37
2022-02-01;Lemvig;4
2022-02-01;Struer;19
2022-02-01;Syddjurs;56
2022-02-01;Norddjurs;28
2022-02-01;Favrskov;42
2022-02-01;Odder;24
2022-02-01;Randers;80
2022-02-01;Silkeborg;78
2022-02-01;Skanderborg;30
2022-02-01;Århus;442
2022-02-01;Ikast-Brande;26
2022-02-01;Ringkøbing-Skjern;80
2022-02-01;Hedensted;26
2022-02-01;Morsø;11
2022-02-01;Skive;35
2022-02-01;Thisted;18
2022-02-01;Viborg;80
2022-02-01;Brønderslev;19
2022-02-01;Frederikshavn;19
2022-02-01;Vesthimmerland;7
2022-02-01;Rebild;52
2022-02-01;Mariagerfjord;34
2022-02-01;Jammerbugt;14
2022-02-01;Aalborg;240
2022-02-01;Hjørring;82
2022-02-02;København;817
2022-02-02;Frederiksberg;125
2022-02-02;Ballerup;27
2022-02-02;Brøndby;23
2022-02-02;Dragør;9
2022-02-02;Gentofte;54
2022-02-02;Gladsaxe;61
2022-02-02;Glostrup;26
2022-02-02;Herlev;23
2022-02-02;Albertslund;16
2022-02-02;Hvidovre;37
2022-02-02;Høje Tåstrup;28
2022-02-02;Lyngby-Taarbæk;51
2022-02-02;Rødovre;36
2022-02-02;Ishøj;14
2022-02-02;Tårnby;30
2022-02-02;Vallensbæk;3
2022-02-02;Furesø;38
2022-02-02;Allerød;23
2022-02-02;Fredensborg;23
2022-02-02;Helsingør;46
2022-02-02;Hillerød;43
2022-02-02;Hørsholm;18
2022-02-02;Rudersdal;44
2022-02-02;Egedal;38
2022-02-02;Frederikssund;21
2022-02-02;Greve;20
2022-02-02;Køge;53
2022-02-02;Halsnæs;32
2022-02-02;Roskilde;72
2022-02-02;Solrød;29
2022-02-02;Gribskov;25
2022-02-02;Odsherred;55
2022-02-02;Holbæk;62
2022-02-02;Faxe;78
2022-02-02;Kalundborg;39
2022-02-02;Ringsted;76
2022-02-02;Slagelse;48
2022-02-02;Stevns;42
2022-02-02;Sorø;53
2022-02-02;Lejre;22
2022-02-02;Lolland;35
2022-02-02;Næstved;66
2022-02-02;Guldborgsund;38
2022-02-02;Vordingborg;75
2022-02-02;Bornholm;45
2022-02-02;Middelfart;25
2022-02-02;Assens;51
2022-02-02;Faaborg-Midtfyn;81
2022-02-02;Kerteminde;9
2022-02-02;Nyborg;13
2022-02-02;Odense;171
2022-02-02;Svendborg;37
2022-02-02;Nordfyn;21
2022-02-02;Langeland;3
2022-02-02;Ærø;2
2022-02-02;Haderslev;41
2022-02-02;Billund;30
2022-02-02;Sønderborg;55
2022-02-02;Tønder;23
2022-02-02;Esbjerg;104
2022-02-02;Fanø;4
2022-02-02;Varde;27
2022-02-02;Vejen;17
2022-02-02;Aabenraa;33
2022-02-02;Fredericia;38
2022-02-02;Horsens;80
2022-02-02;Kolding;82
2022-02-02;Vejle;89
2022-02-02;Herning;74
2022-02-02;Holstebro;48
2022-02-02;Lemvig;31
2022-02-02;Struer;4
2022-02-02;Syddjurs;41
2022-02-02;Norddjurs;27
2022-02-02;Favrskov;41
2022-02-02;Odder;31
2022-02-02;Randers;120
2022-02-02;Silkeborg;73
2022-02-02;Skanderborg;32
2022-02-02;Århus;352
2022-02-02;Ikast-Brande;25
2022-02-02;Ringkøbing-Skjern;55
2022-02-02;Hedensted;38
2022-02-02;Morsø;7
2022-02-02;Skive;34
2022-02-02;Thisted;9
2022-02-02;Viborg;67
2022-02-02;Brønderslev;7
2022-02-02;Frederikshavn;35
2022-02-02;Vesthimmerland;11
2022-02-02;Rebild;11
2022-02-02;Mariagerfjord;60
2022-02-02;Jammerbugt;7
2022-02-02;Aalborg;57
2022-02-02;Hjørring;61
2022-02-03;København;661
2022-02-03;Frederiksberg;83
2022-02-03;Ballerup;17
2022-02-03;Brøndby;13
2022-02-03;Dragør;6
2022-02-03;Gentofte;49
2022-02-03;Gladsaxe;46
2022-02-03;Glostrup;19
2022-02-03;Herlev;15
2022-02-03;Albertslund;10
2022-02-03;Hvidovre;35
2022-02-03;Høje Tåstrup;31
2022-02-03;Lyngby-Taarbæk;34
2022-02-03;Rødovre;23
2022-02-03;Ishøj;5
2022-02-03;Tårnby;28
2022-02-03;Vallensbæk;13
2022-02-03;Furesø;43
2022-02-03;Allerød;15
2022-02-03;Fredensborg;33
2022-02-03;Helsingør;35
2022-02-03;Hillerød;49
2022-02-03;Hørsholm;12
2022-02-03;Rudersdal;27
2022-02-03;Egedal;54
2022-02-03;Frederikssund;140
2022-02-03;Greve;12
2022-02-03;Køge;54
2022-02-03;Halsnæs;32
2022-02-03;Roskilde;55
2022-02-03;Solrød;10
2022-02-03;Gribskov;32
2022-02-03;Odsherred;23
2022-02-03;Holbæk;50
2022-02-03;Faxe;16
2022-02-03;Kalundborg;58
2022-02-03;Ringsted;24
2022-02-03;Slagelse;47
2022-02-03;Stevns;8
2022-02-03;Sorø;11
2022-02-03;Lejre;11
2022-02-03;Lolland;8
2022-02-03;Næstved;39
2022-02-03;Guldborgsund;34
2022-02-03;Vordingborg;17
2022-02-03;Bornholm;17
2022-02-03;Middelfart;23
2022-02-03;Assens;26
2022-02-03;Faaborg-Midtfyn;30
2022-02-03;Kerteminde;34
2022-02-03;Nyborg;87
2022-02-03;Odense;163
2022-02-03;Svendborg;41
2022-02-03;Nordfyn;7
2022-02-03;Langeland;7
2022-02-03;Ærø;8
2022-02-03;Haderslev;41
2022-02-03;Billund;44
2022-02-03;Sønderborg;46
2022-02-03;Tønder;15
2022-02-03;Esbjerg;69
2022-02-03;Varde;34
2022-02-03;Vejen;18
2022-02-03;Aabenraa;38
2022-02-03;Fredericia;17
2022-02-03;Horsens;73
2022-02-03;Kolding;40
2022-02-03;Vejle;68
2022-02-03;Herning;62
2022-02-03;Holstebro;5
2022-02-03;Lemvig;24
2022-02-03;Struer;19
2022-02-03;Syddjurs;25
2022-02-03;Norddjurs;27
2022-02-03;Favrskov;27
2022-02-03;Odder;17
2022-02-03;Randers;73
2022-02-03;Silkeborg;78
2022-02-03;Skanderborg;44
2022-02-03;Århus;364
2022-02-03;Ikast-Brande;27
2022-02-03;Ringkøbing-Skjern;58
2022-02-03;Hedensted;26
2022-02-03;Morsø;7
2022-02-03;Skive;27
2022-02-03;Thisted;6
2022-02-03;Viborg;84
2022-02-03;Brønderslev;19
2022-02-03;Frederikshavn;172
2022-02-03;Vesthimmerland;7
2022-02-03;Rebild;23
2022-02-03;Mariagerfjord;22
2022-02-03;Jammerbugt;16
2022-02-03;Aalborg;217
2022-02-03;Hjørring;11
2022-02-04;København;708
2022-02-04;Frederiksberg;89
2022-02-04;Ballerup;32
2022-02-04;Brøndby;14
2022-02-04;Dragør;16
2022-02-04;Gentofte;40
2022-02-04;Gladsaxe;66
2022-02-04;Glostrup;18
2022-02-04;Herlev;17
2022-02-04;Albertslund;21
2022-02-04;Hvidovre;27
2022-02-04;Høje Tåstrup;34
2022-02-04;Lyngby-Taarbæk;70
2022-02-04;Rødovre;32
2022-02-04;Ishøj;9
2022-02-04;Tårnby;31
2022-02-04;Vallensbæk;8
2022-02-04;Furesø;27
2022-02-04;Allerød;17
2022-02-04;Fredensborg;29
2022-02-04;Helsingør;31
2022-02-04;Hillerød;54
2022-02-04;Hørsholm;13
2022-02-04;Rudersdal;36
2022-02-04;Egedal;43
2022-02-04;Frederikssund;23
2022-02-04;Greve;33
2022-02-04;Køge;66
2022-02-04;Halsnæs;22
2022-02-04;Roskilde;53
2022-02-04;Solrød;13
2022-02-04;Gribskov;20
2022-02-04;Odsherred;15
2022-02-04;Holbæk;57
2022-02-04;Faxe;39
2022-02-04;Kalundborg;23
2022-02-04;Ringsted;32
2022-02-04;Slagelse;48
2022-02-04;Stevns;14
2022-02-04;Sorø;13
2022-02-04;Lejre;16
2022-02-04;Lolland;11
2022-02-04;Næstved;73
2022-02-04;Guldborgsund;24
2022-02-04;Vordingborg;26
2022-02-04;Bornholm;22
2022-02-04;Middelfart;26
2022-02-04;Assens;28
2022-02-04;Faaborg-Midtfyn;32
2022-02-04;Kerteminde;13
2022-02-04;Nyborg;16
2022-02-04;Odense;143
2022-02-04;Svendborg;39
2022-02-04;Nordfyn;17
2022-02-04;Langeland;39
2022-02-04;Ærø;1
2022-02-04;Haderslev;55
2022-02-04;Billund;14
2022-02-04;Sønderborg;55
2022-02-04;Tønder;28
2022-02-04;Esbjerg;100
2022-02-04;Fanø;3
2022-02-04;Varde;36
2022-02-04;Vejen;26
2022-02-04;Aabenraa;42
2022-02-04;Fredericia;37
2022-02-04;Horsens;69
2022-02-04;Kolding;90
2022-02-04;Vejle;115
2022-02-04;Herning;71
2022-02-04;Holstebro;85
2022-02-04;Lemvig;1
2022-02-04;Struer;15
2022-02-04;Syddjurs;34
2022-02-04;Norddjurs;26
2022-02-04;Favrskov;44
2022-02-04;Odder;17
2022-02-04;Randers;74
2022-02-04;Silkeborg;108
2022-02-04;Samsø;1
2022-02-04;Skanderborg;25
2022-02-04;Århus;326
2022-02-04;Ikast-Brande;27
2022-02-04;Ringkøbing-Skjern;20
2022-02-04;Hedensted;28
2022-02-04;Morsø;1
2022-02-04;Skive;47
2022-02-04;Thisted;9
2022-02-04;Viborg;93
2022-02-04;Brønderslev;68
2022-02-04;Frederikshavn;16
2022-02-04;Vesthimmerland;13
2022-02-04;Læsø;1
2022-02-04;Rebild;13
2022-02-04;Mariagerfjord;29
2022-02-04;Jammerbugt;94
2022-02-04;Aalborg;224
2022-02-04;Hjørring;108
2022-02-05;København;469
2022-02-05;Frederiksberg;58
2022-02-05;Ballerup;17
2022-02-05;Brøndby;5
2022-02-05;Dragør;2
2022-02-05;Gentofte;40
2022-02-05;Gladsaxe;62
2022-02-05;Glostrup;9
2022-02-05;Herlev;11
2022-02-05;Albertslund;11
2022-02-05;Hvidovre;22
2022-02-05;Høje Tåstrup;22
2022-02-05;Lyngby-Taarbæk;25
2022-02-05;Rødovre;13
2022-02-05;Ishøj;6
2022-02-05;Tårnby;25
2022-02-05;Vallensbæk;9
2022-02-05;Furesø;16
2022-02-05;Allerød;8
2022-02-05;Fredensborg;16
2022-02-05;Helsingør;42
2022-02-05;Hillerød;22
2022-02-05;Hørsholm;13
2022-02-05;Rudersdal;18
2022-02-05;Egedal;23
2022-02-05;Frederikssund;14
2022-02-05;Greve;17
2022-02-05;Køge;40
2022-02-05;Halsnæs;2
2022-02-05;Roskilde;38
2022-02-05;Solrød;30
2022-02-05;Gribskov;16
2022-02-05;Odsherred;7
2022-02-05;Holbæk;27
2022-02-05;Faxe;5
2022-02-05;Kalundborg;13
2022-02-05;Ringsted;22
2022-02-05;Slagelse;31
2022-02-05;Stevns;3
2022-02-05;Sorø;29
2022-02-05;Lejre;10
2022-02-05;Lolland;14
2022-02-05;Næstved;43
2022-02-05;Guldborgsund;13
2022-02-05;Vordingborg;7
2022-02-05;Bornholm;20
2022-02-05;Middelfart;4
2022-02-05;Assens;17
2022-02-05;Faaborg-Midtfyn;18
2022-02-05;Kerteminde;5
2022-02-05;Nyborg;8
2022-02-05;Odense;146
2022-02-05;Svendborg;43
2022-02-05;Nordfyn;7
2022-02-05;Langeland;3
2022-02-05;Ærø;1
2022-02-05;Haderslev;23
2022-02-05;Billund;10
2022-02-05;Sønderborg;27
2022-02-05;Tønder;15
2022-02-05;Esbjerg;41
2022-02-05;Fanø;1
2022-02-05;Varde;11
2022-02-05;Vejen;10
2022-02-05;Aabenraa;27
2022-02-05;Fredericia;20
2022-02-05;Horsens;63
2022-02-05;Kolding;28
2022-02-05;Vejle;59
2022-02-05;Herning;30
2022-02-05;Holstebro;1
2022-02-05;Syddjurs;3
2022-02-05;Favrskov;7
2022-02-05;Odder;2
2022-02-05;Silkeborg;4
2022-02-05;Samsø;1
2022-02-05;Skanderborg;12
2022-02-05;Århus;102
2022-02-05;Ikast-Brande;27
2022-02-05;Ringkøbing-Skjern;8
2022-02-05;Hedensted;15
2022-02-05;Morsø;11
2022-02-05;Skive;2
2022-02-05;Thisted;114
2022-02-05;Viborg;36
2022-02-05;Brønderslev;5
2022-02-05;Frederikshavn;6
2022-02-05;Vesthimmerland;3
2022-02-05;Læsø;1
2022-02-05;Rebild;6
2022-02-05;Mariagerfjord;2
2022-02-05;Jammerbugt;12
2022-02-05;Aalborg;154
2022-02-05;Hjørring;1
2022-02-06;København;493
2022-02-06;Frederiksberg;72
2022-02-06;Ballerup;21
2022-02-06;Brøndby;8
2022-02-06;Dragør;6
2022-02-06;Gentofte;39
2022-02-06;Gladsaxe;33
2022-02-06;Glostrup;11
2022-02-06;Herlev;10
2022-02-06;Albertslund;2
2022-02-06;Hvidovre;13
2022-02-06;Høje Tåstrup;24
2022-02-06;Lyngby-Taarbæk;31
2022-02-06;Rødovre;12
2022-02-06;Ishøj;4
2022-02-06;Tårnby;23
2022-02-06;Vallensbæk;3
2022-02-06;Furesø;9
2022-02-06;Allerød;12
2022-02-06;Fredensborg;16
2022-02-06;Helsingør;5
2022-02-06;Hillerød;24
2022-02-06;Hørsholm;12
2022-02-06;Rudersdal;20
2022-02-06;Egedal;12
2022-02-06;Frederikssund;12
2022-02-06;Greve;13
2022-02-06;Køge;21
2022-02-06;Halsnæs;6
2022-02-06;Roskilde;37
2022-02-06;Solrød;8
2022-02-06;Gribskov;14
2022-02-06;Odsherred;5
2022-02-06;Holbæk;30
2022-02-06;Faxe;9
2022-02-06;Kalundborg;7
2022-02-06;Ringsted;3
2022-02-06;Slagelse;33
2022-02-06;Stevns;29
2022-02-06;Sorø;4
2022-02-06;Lejre;6
2022-02-06;Lolland;17
2022-02-06;Næstved;32
2022-02-06;Guldborgsund;26
2022-02-06;Vordingborg;39
2022-02-06;Bornholm;1
2022-02-06;Middelfart;6
2022-02-06;Assens;13
2022-02-06;Faaborg-Midtfyn;8
2022-02-06;Kerteminde;7
2022-02-06;Nyborg;3
2022-02-06;Odense;87
2022-02-06;Nordfyn;3
2022-02-06;Haderslev;22
2022-02-06;Billund;4
2022-02-06;Sønderborg;19
2022-02-06;Tønder;20
2022-02-06;Esbjerg;30
2022-02-06;Varde;7
2022-02-06;Vejen;11
2022-02-06;Aabenraa;25
2022-02-06;Fredericia;22
2022-02-06;Horsens;1
2022-02-06;Kolding;27
2022-02-06;Vejle;58
2022-02-06;Herning;2
2022-02-06;Syddjurs;1
2022-02-06;Favrskov;1
2022-02-06;Odder;1
2022-02-06;Randers;1
2022-02-06;Silkeborg;3
2022-02-06;Skanderborg;4
2022-02-06;Århus;162
2022-02-06;Ikast-Brande;5
2022-02-06;Ringkøbing-Skjern;2
2022-02-06;Hedensted;6
2022-02-06;Brønderslev;12
2022-02-06;Frederikshavn;5
2022-02-06;Vesthimmerland;97
2022-02-06;Rebild;25
2022-02-06;Mariagerfjord;14
2022-02-06;Jammerbugt;12
2022-02-06;Aalborg;153
2022-02-06;Hjørring;62
2022-02-07;København;794
2022-02-07;Frederiksberg;99
2022-02-07;Ballerup;41
2022-02-07;Brøndby;13
2022-02-07;Dragør;7
2022-02-07;Gentofte;42
2022-02-07;Gladsaxe;52
2022-02-07;Glostrup;10
2022-02-07;Herlev;21
2022-02-07;Albertslund;19
2022-02-07;Hvidovre;41
2022-02-07;Høje Tåstrup;24
2022-02-07;Lyngby-Taarbæk;39
2022-02-07;Rødovre;28
2022-02-07;Ishøj;4
2022-02-07;Tårnby;18
2022-02-07;Vallensbæk;13
2022-02-07;Furesø;17
2022-02-07;Allerød;19
2022-02-07;Fredensborg;26
2022-02-07;Helsingør;52
2022-02-07;Hillerød;33
2022-02-07;Hørsholm;14
2022-02-07;Rudersdal;34
2022-02-07;Egedal;31
2022-02-07;Frederikssund;7
2022-02-07;Greve;19
2022-02-07;Køge;32
2022-02-07;Halsnæs;19
2022-02-07;Roskilde;49
2022-02-07;Solrød;8
2022-02-07;Gribskov;20
2022-02-07;Odsherred;15
2022-02-07;Holbæk;41
2022-02-07;Faxe;25
2022-02-07;Kalundborg;12
2022-02-07;Ringsted;9
2022-02-07;Slagelse;41
2022-02-07;Stevns;7
2022-02-07;Sorø;8
2022-02-07;Lejre;11
2022-02-07;Lolland;4
2022-02-07;Næstved;51
2022-02-07;Guldborgsund;20
2022-02-07;Vordingborg;15
2022-02-07;Bornholm;27
2022-02-07;Middelfart;13
2022-02-07;Assens;29
2022-02-07;Faaborg-Midtfyn;25
2022-02-07;Kerteminde;5
2022-02-07;Nyborg;8
2022-02-07;Odense;137
2022-02-07;Svendborg;47
2022-02-07;Nordfyn;73
2022-02-07;Langeland;2
2022-02-07;Haderslev;28
2022-02-07;Billund;12
2022-02-07;Sønderborg;37
2022-02-07;Tønder;21
2022-02-07;Esbjerg;56
2022-02-07;Fanø;1
2022-02-07;Varde;25
2022-02-07;Vejen;32
2022-02-07;Aabenraa;25
2022-02-07;Fredericia;20
2022-02-07;Horsens;61
2022-02-07;Kolding;61
2022-02-07;Vejle;64
2022-02-07;Herning;42
2022-02-07;Holstebro;51
2022-02-07;Lemvig;21
2022-02-07;Struer;31
2022-02-07;Syddjurs;30
2022-02-07;Norddjurs;26
2022-02-07;Favrskov;35
2022-02-07;Odder;14
2022-02-07;Randers;89
2022-02-07;Silkeborg;71
2022-02-07;Samsø;1
2022-02-07;Skanderborg;20
2022-02-07;Århus;350
2022-02-07;Ikast-Brande;22
2022-02-07;Ringkøbing-Skjern;6
2022-02-07;Hedensted;20
2022-02-07;Morsø;16
2022-02-07;Skive;37
2022-02-07;Thisted;10
2022-02-07;Viborg;73
2022-02-07;Brønderslev;8
2022-02-07;Frederikshavn;12
2022-02-07;Vesthimmerland;3
2022-02-07;Rebild;4
2022-02-07;Mariagerfjord;16
2022-02-07;Jammerbugt;3
2022-02-07;Aalborg;180
2022-02-07;Hjørring;38
2022-02-08;København;616
2022-02-08;Frederiksberg;84
2022-02-08;Ballerup;29
2022-02-08;Brøndby;15
2022-02-08;Dragør;7
2022-02-08;Gentofte;53
2022-02-08;Gladsaxe;44
2022-02-08;Glostrup;2
2022-02-08;Herlev;14
2022-02-08;Albertslund;7
2022-02-08;Hvidovre;32
2022-02-08;Høje Tåstrup;24
2022-02-08;Lyngby-Taarbæk;35
2022-02-08;Rødovre;24
2022-02-08;Ishøj;10
2022-02-08;Tårnby;14
2022-02-08;Vallensbæk;6
2022-02-08;Furesø;20
2022-02-08;Allerød;10
2022-02-08;Fredensborg;23
2022-02-08;Helsingør;44
2022-02-08;Hillerød;25
2022-02-08;Hørsholm;16
2022-02-08;Rudersdal;31
2022-02-08;Egedal;17
2022-02-08;Frederikssund;9
2022-02-08;Greve;19
2022-02-08;Køge;31
2022-02-08;Halsnæs;19
2022-02-08;Roskilde;46
2022-02-08;Solrød;10
2022-02-08;Gribskov;22
